,brent,crude,gasoline,heating,gas,natural,type
15,-0.02060670561685558,-0.0017639106096093544,-0.026627751930000956,-0.019065509511985865,-0.016217618579100115,0.03655176213484276,generated
16,-0.006772273161187701,-0.010239522110555274,-0.004391706330488173,-0.0035204800847616754,-8.864260456026304e-05,-0.004385570742295113,generated
17,-0.002141778775838339,-0.00890519991093334,0.007072452845027938,-0.0009405987436378787,-0.0016947264639014434,-0.01834283046270152,generated
18,-0.00845991492277678,-0.005630164906744331,-0.006740786833865549,-0.009797961643553644,-0.00980021199002742,0.0008729963016172882,generated
19,-0.006269940161498517,-0.00198132017643247,-0.012623729314588956,-0.0091416630601647,-0.0009853239895721956,0.0023397402887342152,generated
20,-0.004035777674546902,0.0025350636520196624,-0.0036334200233890577,-0.0009299175402886319,0.0060314658894603575,0.0016900770977337754,generated
21,0.0028229462938109888,0.018138724490132457,0.01230885800046891,-0.01132924739592587,0.010263275189528381,-0.05998334694335524,generated
22,-0.014120853386727522,-0.014793560153473438,-0.011594237072137883,-0.028722220913595713,-0.03169850359370945,-0.02587630814249429,generated
23,-0.01163528262944727,0.003718918385975573,-0.014192781219714007,-0.02456182675046475,-0.0037668038289698194,-0.013410276365529937,generated
24,-0.02891461229919574,-0.026296852506229224,-0.022734747210358,-0.03999413272181126,-0.0316323352737459,-0.063003715345871,generated
25,0.006967677893157769,0.008704224552719799,0.012777491738462739,0.0059584510258607875,0.011668753250265767,0.02144788535845551,generated
26,-0.005495955327787951,0.004704904190180699,-0.011735280242301915,-0.0032182697288351604,-0.00709288061587988,-0.015229865627184879,generated
27,-0.005374836238340132,0.005493882618806464,2.0228815219850023e-05,0.006213846178645846,-0.0062326185476757655,-0.004287466179292779,generated
28,0.0036487770946631855,-0.00490218847802345,0.006300221141706356,0.00378227089118245,0.0047694780420354035,0.006944638482290403,generated
29,-0.008395929493241614,-0.009735447555177974,-0.008743785295944826,-0.013684672299111416,-0.018698699061920752,-0.0017179201200558394,generated
30,-0.008962059713842658,-0.007692089220152024,-0.013602288375733334,-0.0005043741893949938,0.003948725247808229,0.01688911900816312,generated
31,0.0004664110785648658,-0.004687928776965871,-0.04312669611271283,-0.03481308055580937,-0.01090371118530487,0.06785034392009155,generated
32,-0.01134746963611695,-0.0017220584504601183,-0.003738070645420435,-0.011715868227512017,0.0016707696392440166,0.020833184653231175,generated
33,0.007345199768620957,0.0030169651812038054,0.01365652329021519,0.005568397726987805,0.004590045921988703,-0.018875368732153095,generated
34,0.021438458633407386,0.023070530712574994,0.03459370786676656,0.013916738928911787,0.016033433220257524,0.007595004965178618,generated
35,-0.01110919186496542,-0.00821658182276365,-0.009806325448237533,-0.008063160721690851,-0.012225822005321551,0.0016099333560409459,generated
36,0.026005841395116698,0.025878558087394046,0.020053797885657507,0.02182099613408906,0.021244361818836335,0.029011350318924333,generated
37,-0.02842429917501088,-0.024856670681658907,-0.04199636612104232,-0.008716728344232259,-0.004989399071697295,0.01782810309478754,generated
38,-0.0037410889115232276,0.00023552378731768128,0.004485258194866272,-0.003716551501189981,0.0014305130778996368,0.007415617598370183,generated
39,-0.012314818129606313,-0.009259155052285325,0.0009519186408082483,-0.0044580019415884995,0.001347569198366842,0.008959593313411975,generated
40,0.010547249533404314,-0.0036846307307329853,0.04960392773978243,0.01878502103652022,0.0018931267412736494,0.06276088137550058,generated
41,-0.007518178823744716,0.0274373465125063,0.00045413174170077055,-0.00791552256420775,0.005524105917766706,0.06372608061288895,generated
42,-0.009085825690968781,-0.0015972625587198461,0.0015714993748467236,-0.013363827043033044,0.015433925096454693,0.015526225352778955,generated
43,-0.010546078894905596,0.015943500838030387,0.015232129728510116,-0.004454407893976343,0.03680260668054826,-0.1279802519527412,generated
44,-0.019010329439448862,-0.02458156883411558,-0.022183017091138013,-0.00306388828906881,-0.006429098659207513,0.03263185838578926,generated
45,0.00013394080570334422,-0.000610295328439625,0.008053797875785371,0.007652809447712876,-0.004907959529456912,-0.008927637447436902,generated
46,-0.10059843324906775,-0.09705361802934137,-0.0922165357724631,-0.09034167339602368,0.005931926342149999,-0.043840555350770166,generated
47,0.04930115773729339,0.05139488748260617,0.04038881044537305,0.040395877439117184,0.07299252066616205,0.05619544597820042,generated
48,0.0009918594086335479,-0.03260840394075006,-0.0270695845483212,-0.0021488804509086222,0.005987295530562963,-0.024611409234027035,generated
49,0.021428778566747967,0.015688463670394743,0.03411741317001378,0.012886824793561319,0.018115248637454957,-0.025218957114511366,generated
50,0.006893068746541311,0.003668893398444023,-0.014648730166592005,0.01795636271699489,0.0032917568557169568,0.004966873256527032,generated
51,-0.004340558985269716,-0.0006215259977482131,-0.025931688915891957,-0.01204324895258304,-0.014272397169817555,-0.005772325896363447,generated
52,0.011364725939105579,0.008350092956811736,0.024169080486098077,0.004685370990410435,0.005444592254250157,0.012527776775616102,generated
53,0.01015017034298538,0.004230045390849752,0.007309902696332987,0.012884408239968987,0.006716991492952851,-0.03934440318864721,generated
54,0.015189479780793507,0.02541184258079575,0.035253525917922586,0.029518750348242195,0.011143015460386922,-0.004413057658254817,generated
55,0.006008945577426581,0.0036033731315919296,0.01515160440982152,0.00822378020875564,-0.0014260852263417354,-0.005402554314638852,generated
56,0.00809302541486264,0.028553569635530063,0.036758357414216375,-0.013048960530020038,0.015843466082018712,-0.07303801105521003,generated
57,-0.008849760922532321,-0.007159997507110923,0.0011166540012827872,-0.007700715865224489,-0.008914733817271078,-0.02160348752553516,generated
58,0.0017799168977393677,0.009445786627382375,0.010486425679008461,0.005134811550518513,-0.002034834315581361,-0.005702141638148337,generated
59,0.0037710511247853544,-0.008355391482312631,0.0009510463997995308,0.010953990976781496,0.008741360444577373,-0.04797396133295914,generated
60,0.02359824415548277,0.019904316808336955,0.023841242873313427,0.010313705671465863,0.0037746210297897255,0.015278789392117147,generated
61,0.01217622040260336,0.009823232977545728,0.005966440858346948,0.005763874343398532,0.00041392384099225106,0.023921424217928575,generated
62,0.008979941577302803,-0.0010992174281154545,0.010919489319301956,-0.007725397265650474,-0.014142878774400814,0.015268302247713519,generated
63,-0.002210280311243081,-0.005941962065610181,0.0014341457514256812,-0.0021080773392494066,-0.0036616845809765573,0.007624149807285154,generated
64,-0.002165137699767148,0.003630588440862447,-0.008697973753386134,0.007368963439747331,0.006968367264259849,0.054587353709931716,generated
65,-0.023701886597630388,-0.004954614488606216,-0.034323337475360795,-0.012539116956306894,-0.015306512342691642,0.042118688766335656,generated
66,0.011773499159255324,0.03266917082357863,0.008572638941429603,-0.01216078064624617,0.0037583120317101204,-0.03022314382124697,generated
67,0.007196831305863005,-0.00024090117194361518,0.0055592733693757,0.007903668578224112,-4.563384554196858e-05,0.0025076402567490792,generated
68,0.01095304030372253,0.016671976588113698,0.03361511235001635,0.007509321700560515,-0.0032509419817854574,-0.004943400345229509,generated
69,-0.008632727235733747,-0.0008728289719141713,0.0032412016426882446,-0.010072138451417129,-0.009047034542019087,-0.03990640672168458,generated
70,0.030003915413496344,0.033023985933128885,0.03282207331222998,0.02460554420238299,0.00447587627359042,0.0438949442198425,generated
71,0.01108528184462352,0.02032682103951195,0.020432869613739326,0.018042362937904375,0.0054160008542532955,0.016761339319294473,generated
72,0.0003701438063223398,-0.005213368694081123,-0.0031798349480650066,-0.0016545890090887852,-0.013539521630227066,0.012619627821174482,generated
73,-0.01042785897759946,-0.024831301060427996,-0.008518433529390053,-0.014707211245417616,-0.01225821918465906,0.009452911969414775,generated
74,-0.000798648309388415,-0.0030414327614701926,-0.026709917079899573,-0.01158669850881054,0.005113996607367355,-0.0258498722642903,generated
75,-0.08536146731691634,0.00912989469115078,-0.025892575275874876,-0.0379609840513295,-0.014126084497903667,-0.10155816325023362,generated
76,-0.013342113496403478,-0.017271929751100694,-0.022521985830432426,-0.017688760385747453,-0.021189472187126194,-0.03317195576694733,generated
77,-0.029773647905987456,-0.03840721233773195,-0.02138574617304688,-0.016154546547433774,-0.006972273396615377,-0.03899353988215066,generated
78,-0.027043240754730472,-0.03378718685591699,-0.05423943832863096,-0.02280142644113084,-0.012450420638343436,-0.01612273120585473,generated
79,0.0047439457395501185,0.0028327680683388123,0.011610152364554188,-7.059383252686425e-05,0.0034626639762772083,-0.0003706418788213528,generated
80,-0.0002595854880756836,-0.004638301259635794,-0.00787576604431727,-0.007890874449857444,-0.005629273269522022,-0.017750262830233062,generated
81,0.0024305569387730545,0.0036585717880473698,-0.004082912082910886,0.008746674652190154,0.00018243331485025299,0.004284000274313731,generated
82,0.0005119587108170596,-0.00033375621413402626,-0.0110560470416837,0.0029297994784359452,0.0031474215264206593,-0.0068560530722509075,generated
83,-0.011026055502947307,-0.00800456067183262,-0.0033477910037682693,-0.0033533474168419633,-0.01159446397361565,0.0009569860595301707,generated
84,0.009378997023744813,0.009201556739926326,0.002034914038897644,0.007815151321098505,0.009063425705064194,0.0035092283947836147,generated
85,-0.0014968275728918028,-0.003830967804520908,0.006731838129772557,0.0014734490163419,-0.0021225137578569117,-0.020577782535190235,generated
86,0.03372281343456707,0.020552527734004466,0.003958023319894575,0.019588807928432015,-0.0027315919601591933,-0.018553207779825175,generated
87,0.007581166837476818,0.016435791786226322,0.006990334321146663,0.014431708642105466,0.0037150544571839966,-0.01844024328955991,generated
88,0.011358426226536844,0.021264463649524012,0.005514322093863976,0.015874447157636792,0.009479754670422913,-0.0016462916351839523,generated
89,-0.0011775280314573076,0.004478969019821912,-0.009926929911885233,-0.005817929660881799,-0.006335241411396086,0.0034446564986867927,generated
90,-0.009098512759607809,-0.013008506549936802,-0.011817401852105799,-0.016162719829671116,-0.01303733321384836,-0.026956018371491638,generated
91,-0.00780712395336917,-0.0176710785504774,-0.004701129105869448,-0.016657526107149243,-0.007648606189260629,-0.006615850169096955,generated
92,-0.006048349561677938,-0.015626867004981483,0.008283156632444558,0.007871447574752291,-0.021069229694333,0.00626041316144312,generated
93,-0.000770280561108143,-0.0012287497955025216,-0.012342905817987389,-0.0035621467469574043,-0.006469723340353942,-0.0017419788979655532,generated
94,-0.0028798229275781304,-0.001986714956388954,-0.027758314173467573,-0.015006515967198325,-0.02183772420237748,-0.027435827072910857,generated
95,0.03272144603297416,0.024548049824093372,0.023195680281373008,0.04594866972687147,0.04463741647835272,0.011715661798486337,generated
96,-0.009414152394966542,-0.021538209770258547,-0.006807887802731948,-0.011474187698951976,-0.008169970785607118,-0.016799380083112398,generated
97,0.015783774881124937,0.01686903050806962,0.013148400012566815,0.008860728576643622,0.011936666811307978,-0.007263066039650179,generated
98,0.0025037196812883146,0.0070756228804589065,0.004458686456639859,0.009022982704503805,0.003336395157559611,0.024018042826073168,generated
99,0.0002492562698177902,0.0002467767319558126,-0.00029426505722501535,-0.007740227174683106,0.0039453090404033804,0.0027221825504442675,generated
100,0.012639857042069703,0.013590206552885991,0.012426769033674121,0.014439925525237096,0.01369870624634985,0.014083217564787791,generated
101,0.014765019666429787,0.017706495200207596,-0.004218448883355538,0.01270441451597568,0.024716697706386598,0.0008435644446887893,generated
102,0.013015648417443198,0.01476613952149648,0.006024592975377167,-0.002576215893008682,0.00614389358829734,-0.03312866314778341,generated
103,-0.04154212645870709,0.01088804064989592,-0.018263389914319195,-0.018688081155562263,-0.0038940602345376094,0.006581456913620224,generated
104,0.00847840171956358,0.010350205847272545,0.006969464323058063,0.002634446940705734,-0.007261144848284129,0.0043388406231528315,generated
105,-0.0019593631119077916,-0.026508275725913313,-0.0006243703450861194,-0.011848575314027754,0.006004304039209161,0.015578223476622096,generated
106,-0.014510395188281672,-0.007699333884396749,-0.02316691029880045,-0.012659479609306823,-0.017311387391138345,0.006201488994013616,generated
107,-0.006577884724403244,-0.00983361419881296,-0.02690196938759703,-0.00035842927130167335,0.0006449483866461489,0.0044941527326487814,generated
108,-0.020290041746338913,-0.026402230961955365,-0.009204267108334895,-0.01785836219190275,-0.0037446842897748095,-0.03341723756342329,generated
109,0.0073161766120491915,0.007154232016066704,0.013476627725463783,0.007480903458304044,0.004512403335497826,-0.004120785514533818,generated
110,0.02595520975464841,0.01865093843272922,-0.002434684191659174,0.017081332281152134,0.031791104672093756,-0.00378829126914217,generated
111,-0.010331297378659647,-0.024172366876549903,-0.004409625658834833,-0.015024949129118628,-0.017283684934966695,0.0033490922186237408,generated
112,-0.033121275354919155,-0.03165161515702548,0.05879379782104954,-0.020479732435184923,-0.047376129287238625,-0.07937744849818765,generated
113,0.031037777161523557,0.05917222745957406,0.06006223893539534,0.027436161963198438,0.04302732837302348,0.013548519799624882,generated
114,0.006252349860453798,-0.0014846370583630293,0.022504046067282527,-0.00044444834734503924,-0.002418505325247408,0.014063284888358759,generated
115,-0.012885125462339758,-0.008798192464496429,-0.012301357843534706,-0.009168157879023362,0.0006010291494424151,-0.027151192827750355,generated
116,0.00690293147224981,0.0054237691108284004,-0.003182556057291051,-0.0012834782982616508,8.566117121543279e-05,0.0041478615983321,generated
117,0.025740094478745444,0.03552768193279123,0.0451297740139081,0.02768267700936674,0.007805071511746726,-0.052699117963452446,generated
118,-0.014430678245638527,-0.0021848085738201055,-0.004378866546782631,-0.00939101798664177,-0.010422426450368455,-0.001284692097886675,generated
119,-0.003855626605049865,-0.00623566284548769,-0.004514557552348452,-0.0012652812737687584,-0.018064860210773075,-0.011462405225774592,generated
120,-0.00814456909616509,-0.019969840992750038,-0.023070446410977476,-0.007305358163304438,0.003417967792624517,-0.07514370256358816,generated
121,0.013256612499584939,0.007843444107438678,0.015825021453852964,0.017899457683252448,0.0014219037935855367,-0.034439060815390075,generated
122,-0.018123372504035794,-0.011395268342528256,0.003844904578748286,-0.009032062276339166,-0.0225256716753051,-0.0032987724814958325,generated
123,-0.0026567267757526968,0.0032815449827624443,0.0043768020332215826,-0.0011124348315687718,-0.008334688552197198,-0.03175322837408243,generated
124,-0.01228205879258135,0.01081285127966808,-0.0004163618331903126,0.0005591808195086517,-0.009693141193687735,0.02670993925404733,generated
125,-0.010843035802011045,-0.028008006734144084,-0.013339876967897422,-0.016176995769512433,-0.010547262601712746,-0.017874380494557047,generated
126,-0.006714760435630447,-0.025663066891302398,-0.0034188119733920956,0.004389753762946518,0.013355026645783545,-0.01003253107122563,generated
127,0.00927576564297498,0.002621902549817679,0.009529292519202022,0.00874117813033728,0.002030678055610653,-0.011384806373782457,generated
128,0.005250795942732057,0.0021681934097625096,0.0029561912692311447,0.00048424369818150147,0.006770750374430352,-0.013518759211284637,generated
129,-0.009959812640153498,-0.001082164605267912,-0.00042150083219224675,-0.00284022662335421,-0.00785366146405596,0.009678340950348053,generated
130,0.018683656878209436,0.027199063260338614,0.007279909263994789,0.00850743179006888,0.01622590116021892,0.017643960538189448,generated
131,0.0025084258137066523,0.0034433387922056364,0.0042978004515291275,-0.0002022268108147234,-0.001246345181189261,0.007691379786326218,generated
132,-0.004975751203243269,-0.0023085716986662526,-0.021270630074175914,-0.003615345849663061,0.0036690639019487346,-0.005889178815571074,generated
133,0.04506786921703263,0.026847082285344957,0.01604108492944877,0.06777957429424027,-0.0174802729339055,0.10911700577683267,generated
134,-0.04323895815004185,-0.038721816877776025,0.007100513855115411,-0.029397701827919905,-0.018844915108879534,0.028755154545873903,generated
135,-0.04558262032256923,-0.006435750297489872,-0.011914941380601292,-0.004022234829567115,-0.002882924720436058,0.05947343111525646,generated
136,0.0023563013226516848,0.010509640740957676,-0.007786847523613628,-0.0043422471458942555,0.006891100951001588,-0.008245941374278185,generated
137,-0.003517557363935713,0.004934199397182693,-0.0343794799881354,-0.01781957916632565,-0.02643571108192761,-0.01809092221167608,generated
138,-0.006407056191242871,0.019958448442283207,-0.04833418085934079,0.010411596979679583,0.007751392544131372,0.033132158708419866,generated
139,-0.01917300495742634,-0.012871860349146029,-0.037442235002337586,-0.016221412690412745,-0.002003387186745754,-0.022222318801224324,generated
140,-0.013343509546175601,-0.010690656699820854,-0.011732675455724761,-0.016581721041594846,-0.011658422345065521,-0.007017555185387618,generated
141,0.01402203895470523,0.02068284652916228,-0.0008087254367580928,0.005846209949032413,0.007156945952009734,-0.008982294867335427,generated
142,-0.04117014170096687,-0.03733623289111535,-0.029741909739960645,-0.035719344304286506,-0.04540118036018878,0.007751841543672627,generated
143,-0.02806903042644207,-0.037645361532583056,-0.029091942062448996,-0.02202302671713708,-0.0027994697897079277,-0.036089079444615424,generated
144,-0.0066118814978147885,-0.007803021468773522,-0.012089069360805973,-0.003780289779953465,0.001620490825820164,0.03267805373596541,generated
145,0.005102801076726495,-0.0026604194169867184,-0.0031493694753938406,0.006596617294168632,0.007867029236447646,0.012617784800730858,generated
146,-0.0024576670414733098,0.004677500962014301,0.006269750133204492,-0.008633577106540403,-0.0043228213605851955,0.01615879602371746,generated
147,-0.007042007272519329,-0.006215106137540227,-0.0020014707274405266,-0.010210701897107329,-0.009912134486271278,-0.03047113013549165,generated
148,0.005544415829217939,0.004661953188017114,0.007992055450636838,0.0075673218943664985,-0.008174595883399716,0.004553385369930102,generated
149,0.007392880622744098,0.03673343926070933,-0.01803117021464649,0.002647640355512333,0.009460526143543455,-0.05195149350676071,generated
150,0.005371629767548163,-0.0045485930620291805,0.0018921653079775392,-0.005712742813993738,-0.0051241489806981046,-0.008316154506245628,generated
151,0.01217942557651204,0.013249742201644096,0.018070641052393116,0.015781612618109866,0.015929147688390505,-0.020191410927253416,generated
152,-0.003489351746069657,-0.01817942140101982,0.0011387481739367415,-0.007116547982545474,0.0070971731375441055,-0.029135297672448185,generated
153,-0.07431996010450878,-0.06168514921136078,-0.05559649290337811,-0.03353119824896189,-0.016765403295552768,0.03306029283300401,generated
154,0.008299277381951098,0.002699802483743388,0.005347708464887513,0.0020530864918046005,0.01086875596049675,0.011869470395362618,generated
155,0.0026731166784579887,-0.0020859184622959593,0.003035524012834551,0.01132703923539629,-7.963277131212403e-05,-0.009759681157186862,generated
156,-0.0061605143036515,-0.018806173320908975,0.006507551105799219,0.012534919311948204,-0.0023304688111962252,0.03543714671408481,generated
157,0.021838118044567468,-0.011535151223092847,0.03842021733426757,0.02160114407090474,0.05234789440280537,0.011294560510667314,generated
158,-0.01054670789181545,-0.008376765418792302,-0.014114113247973816,0.007552316121543906,0.002946141413440875,0.026333957676531128,generated
159,-0.001001080079056361,0.003378555050857998,0.014185308341496042,0.005622911712678292,0.01221408255187763,0.003162833998859045,generated
160,-0.00401017522252317,-0.0018201052871051034,-0.012471000984384022,-0.0020366192290411883,0.009163539266901367,-0.01651993217832124,generated
161,0.004129193077212036,0.002329057659228438,0.01716583505491541,0.00884835976645815,-0.0053567740603399075,0.012825741123650996,generated
162,-0.012307481419387705,-0.015955285738560677,0.00035286922982248945,-0.018054555749455758,-0.015454210361089278,-0.015115610639284103,generated
163,-0.0003083879259177594,0.0010767243992703204,0.013213121132073843,0.009846506015738143,0.02414106381600386,0.05206511727428628,generated
164,-0.05947618392709446,-0.11370142472888911,-0.012838013769893047,-0.022998381894387198,-0.02608622315347211,-0.07849111491862883,generated
165,0.005290861693294991,0.0007147969990157269,-0.016852839822102623,0.001406144019318942,-0.00012081665762352892,0.008990612075516408,generated
166,0.009008579743240732,0.007168446376617838,0.019033651613721593,0.008724987455463832,-0.0012013704056398223,0.009121458815750568,generated
167,0.008047697153619525,0.0074553715199445056,-0.0075021869776040525,0.01688991562952909,0.002972478445822716,0.014997649718014467,generated
168,0.02223374373163921,0.016925019375219293,0.015620983340964243,0.014997156164113064,0.0096594859982711,-0.01585214950171104,generated
169,-0.01926868324003359,-0.012076324489470065,-0.011241317175246051,-0.013756782021014225,-0.003877678259867895,0.022025608344556528,generated
170,-0.002273385755983923,-0.004493638780288935,0.0069506083166105135,0.0010727364979945852,0.016201984109556845,0.007582802072043766,generated
171,-0.020712564220295136,0.0337544120546411,-0.0023719896461492757,-0.0026739402987802506,-0.03553235818013416,0.04771466711601915,generated
172,0.015874945806379825,0.01704482173918933,0.03669416688984336,0.020778608861101226,0.04471678060101845,-0.009517651903355843,generated
173,-0.0039328022338434385,-0.006251593729993031,-0.0065684570143199825,-0.003468099964030708,0.006500087594151001,-0.006198696428573302,generated
174,0.0038824222142234206,-0.0023308903842252436,0.010858445452812462,0.0012463790520071268,-0.013999442103595213,-0.028385158640189066,generated
175,0.0034120260676140444,0.0047403957402275465,0.013912609783781888,-0.006466789524804388,-0.0028364500992479535,-0.022254243995031373,generated
176,0.01709446299457292,0.04949539380783484,-0.06632926146997795,0.03405959169638488,0.08496265852733703,-0.016875893797847135,generated
177,-0.011012096484210952,-0.00970218858744905,-0.02604335062755473,-0.006437399768056933,0.0018320264691070493,-0.01247846513709974,generated
178,0.009209702858197614,0.002571889318102772,0.014386799499732764,0.0030102493065501815,0.0003971496987280104,0.0022491638220857747,generated
179,-0.011264359914694237,-0.01720660154929379,-0.03495823041996189,-0.00968331475726348,-0.005911398901037645,0.010174440041041354,generated
180,0.008316549472320238,0.0019019577430425788,-0.009798599754769481,0.00491533245553473,0.004529116155269185,-0.004555763964099568,generated
181,0.0019428450485671031,0.0018746523793884784,0.0071436623934897,0.004057427300700219,-0.002819058656829024,-0.008984593811596612,generated
182,0.010419090257397186,0.02857511671304964,0.01135234407152738,0.003283912535458243,0.004655714025758131,0.03501662156375669,generated
183,0.010346702598157169,-0.008275870867630626,-0.0071542046628456455,0.014228523456782119,0.003842116668222291,-0.010112351576469347,generated
184,-0.009985946876647276,-0.0071360340147974275,0.0026480312398399846,0.0059159656256939025,-0.008409216190341061,-0.02085786790366582,generated
185,0.0025375106531631835,0.006945249191260238,0.001385841945873332,-0.00042587356217126674,0.001309206276360107,-0.022634852486391025,generated
186,-0.005221512169626111,-0.006594343612770339,-0.005588803006731448,0.0017092428436289483,-0.0060277594719588025,0.010157721982502243,generated
187,-0.020941662749724907,-0.012612330643697154,-0.017380331160455283,-0.008519309513596748,-0.01037449830438729,-0.011729253596890915,generated
188,0.024739022942929994,0.012634951763615423,0.019398018296823496,0.019793988382556898,-0.0017865646591687886,0.008784337664195195,generated
189,-6.588879437155432e-05,0.0015778441707749841,-0.01657239086277164,-0.010684925287293014,-0.0042207947788614995,0.004040515632812259,generated
190,-0.017883676713583284,-0.008893329903299867,-0.0009601333211698768,-0.01300347941994525,-0.0015922176176741353,0.02050086762806876,generated
191,0.0059805602695932065,-0.00630715492723903,0.020937114636978414,-0.010379398239670025,0.01196867315946437,0.051723472721594735,generated
192,-0.011649414028233615,-0.015230638985274951,-0.007806551173432924,-0.017437342351210194,-0.005501289794834278,0.013452303889662629,generated
193,-0.007168864759739781,0.004606114722353064,-0.017212861824008347,-0.008076972314020412,-0.016336274946602967,-0.054890421681998265,generated
194,0.011581827852139803,0.013711669105842761,0.008610411076708926,0.009481526346445782,0.011173990615606236,-0.001135612980412733,generated
195,0.010373391955649501,0.004856452772601093,0.025659934582988028,0.015361290066855425,-0.00347234214908887,0.001191867078041376,generated
196,0.002574351134681026,0.008942191803520828,0.010829015320574377,-0.008140553075423149,0.0034088215254512826,0.021123275705856454,generated
197,6.314722002174865e-06,0.0018590738433270965,0.004261330712743453,0.0007380547972952081,0.0026210692289423544,0.003378197420262931,generated
198,0.011898047333978272,0.018488550955659783,0.03673976663007884,0.010715658722399058,0.011471514463834856,-0.014231086025274287,generated
199,-0.0054349999204948,-0.002019024654761648,0.0035632376467874456,0.002652911484613164,-0.0028798903434689993,0.007998902373767602,generated
200,0.055323461426542334,0.0481667630404378,0.06915679121144659,0.05471208320851523,0.0617033868720089,-0.012669203843212885,generated
201,-0.014230912546886918,0.003909519741175801,-0.005921446186140887,-0.018993596540403564,-0.0067855573971005246,-0.03329662521701961,generated
202,0.022209881956261505,0.030565080499006254,0.014677689042294372,0.029955166973692063,0.04466696651961856,-0.0143054670538961,generated
203,0.0071696189431178,0.010126992602985881,-0.004462793147311384,0.017842941211869294,0.009963873235740429,-0.009728237185213026,generated
204,0.005508453828745469,0.015715151253443752,-0.006530527609638576,0.0027968046007440447,-0.004902339306324266,0.009379353535112888,generated
205,0.009150493604212695,0.0009226116851587729,-0.010726869916916177,0.0016095644661258688,-0.005359590458774194,0.01771182448504296,generated
206,0.004720200763093129,0.012543135757061875,0.020717059654828143,0.02044584337719786,0.008740842829668723,-0.01992013283338343,generated
207,0.01335476516557804,0.017047666828020027,0.02325270524140769,0.00899457876701035,0.022602006632436607,0.013405997191736066,generated
208,0.0029684896979238562,0.0051925634087615444,0.004315592648736433,0.0016534031525733126,-0.007277979171448985,-0.0370539241467653,generated
209,0.006595654172879889,0.015585328577499339,-0.010122799580390425,0.004206776490297501,-0.03722970260523608,-0.005163007182591104,generated
210,-0.012290648114512182,-0.011761592077009345,-0.015246626269126049,-0.010904678267485519,-0.014832654735375614,-0.0016060024905393178,generated
211,0.006392889236695434,0.024084496939611098,0.021429739389358337,0.006782178175517014,0.007724736397049916,-0.006634764436803718,generated
212,-0.04079583872757644,-0.05033136266693898,-0.05186527659323929,-0.04210133383045102,-0.0027730260822563632,-0.04507081239432579,generated
213,0.0035997245349716476,0.03909830411098984,0.008925078280601587,0.00902312303264227,0.048558175533351504,0.09515720527356072,generated
214,0.002521350095918856,-0.005210415229577226,-0.00023489207496445554,0.002947813946439585,0.003052646753823728,-0.004582984304154859,generated
215,0.004139475351125207,-0.0008156908564237201,0.024374780584025906,0.011224865867348836,0.009864137268278185,-0.016161190945576446,generated
216,-0.04091722285444914,-0.0652178198819603,-0.04549500124764568,-0.03692836311911496,-0.03803107166668697,-0.002927593104548872,generated
217,-0.0023405336605950952,-0.00460326169645191,0.002850538118811261,-0.007888959695518963,-0.012808373404800314,-0.007506260982920565,generated
218,-0.07618519688613284,-0.027737899142055523,-0.0881524228240731,-0.05360008127969807,-0.07824781188407644,-0.045488174604623816,generated
219,-0.005754126558954479,-0.005803763696926931,-0.005975924220109978,-0.010481838925715362,-0.01264320801149339,-0.010148321486078244,generated
